title,classification_id_1,phone,city,city_id_partner,county,county_id_partner,email,website_url,foursquare_url,twitter_url,facebook_url,facebook_url,googleplus_url,company_type,registration_no,location_type,street_type_id,street_number,street,neighbourhood,postcode,latitude,longitude
Nada 100,100,030 312 880,Bar,26,Bar,2,,,,,,,,,,,, F2,Vladimira Rolovića,,,42.0973778,19.093449
Boss,100,030 311 664,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Vladimira Rolovića,,,42.0973778,19.093449
Černagorija,100,030 312 660,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Vladimira Rolovića,,,42.0973778,19.093449
LG group,100,067 336 415,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Vladimira Rolovića,,,42.0973778,19.093449
Lux 100,100,068 525 520,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Vladimira Rolovića,,,42.0973778,19.093449
Adria Mont,100,069 537 333,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Vuka Karadžića,,,42.1401458,19.0453953
Adriatic Style Group,100,030 315 766,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Zgrada Škerovića,,,0,0
SunSite Estate,100,068 500 300,Budva,1271,Budva,21,sunsiteestate.me@gmail.com,www.sunsiteestate.net,,,,,,,,,, b.b.,13 Jul,,,42.2880556,18.8425
Korekt,100,067 256 562,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,13 jula,,,42.2832473,18.8356666
Perjanik,100,033 403 913,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,13 jula,,,42.2832473,18.8356666
Vinners,100,067 275 050,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,13 jula,,,42.2832473,18.8356666
Galeo,100,069 575 835,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,22. Novembar,,,42.2880556,18.8425
Adriatic View Properties,100,069 348 901,Budva,1271,Budva,21,,,,,,,,,,,, 7,22. novembra,,,42.2848817,18.8375935
Mercur,100,067 247 660,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Autobuska stanica,,,42.2899862,18.8390418
Adriatik Monte,100,033 452 902,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Bsp centar,,,42.2880556,18.8425
New life,100,067599 811,Budva,1271,Budva,21,newlifewec@gmail.com,www.newlifewec.com,,,,,,,,,, b.b.,Budva,,,42.2880556,18.8425
Luzitanus Invest,100,068 837 174,Budva,1271,Budva,21,vladimirdajkovic@gmail.com,,,,,,,,,,, b.b.,Jadranski put,,,42.2880556,18.8425
Best Active,100,069 751 136,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Jadranski put,,,42.2880556,18.8425
Luča,100,067 247 333,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Jadranski put,,,42.2880556,18.8425
Šajo,100,069 316 818,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Jadranski put,,,42.2880556,18.8425
Sphinx,100,069 405 505,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Jadranski put,,,42.2880556,18.8425
Lutovac,100,067 855 013,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Jadranski put ,,,42.2880556,18.8425
Manager,100,069 070 737,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Jadranski put ,,,42.2880556,18.8425
Mont House,100,068 055 046,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Jadranski put ,,,42.2880556,18.8425
Atlantic,100,033 454 660,Budva,1271,Budva,21,,,,,,,,,,,, 1,Marina Bečića,,,42.2880556,18.8425
Acd Moskovia,100,033 455 967,Budva,1271,Budva,21,acd.moskovia@t-com.me,www.acd.co.me,,,,,,,,,, 23,Mediteranska,,,42.2828961,18.8365638
Bonafides,100,033 403 553,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Mediteranska,,,42.2828961,18.8365638
Emerald Estate,100,033 452 723,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Mediteranska,,,42.2828961,18.8365638
My   Rent   a   car,100,069 900 100,Budva,1271,Budva,21,,,,,,,,,,,, 23,Mediteranska,,,42.2828961,18.8365638
Remax,100,068 608 900,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Mediteranska,,,42.2828961,18.8365638
St. George Realty,100,033 451 509,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Mediteranski sportski centar,,,42.289202,18.838624
Arbor,100,067 475 617,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Nerin,,,42.2880556,18.8425
Gorastroj,100,033 454 259,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,P.C. Bsp Adok,,,42.2880556,18.8425
Marsco 100,100,033 403 632,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,P.C. Podkošljun,,,42.2910407,18.851435
Maresco profit,100,033 403 632,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,P.C. Podkošljun,,,42.2910407,18.851435
The Kvartal Group,100,069 036 777,Budva,1271,Budva,21,kvartal@t-com.me,www.kvartalgroup.com,,,,,,,,,, 8,PC CDS Podkošljun,,,42.2880556,18.8425
Mn   Invest,100,069 366 837,Budva,1271,Budva,21,,,,,,,,,,,, Cds,Podkošljun,,,42.2880556,18.8425
Proper Property Monte,100,069 341 801,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Prva Proleterska,,,42.2880556,18.8425
First Montinvest,100,033 452 353,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Slovenska obala,,,42.2847326,18.8426819
Art 100,100,069 052 388,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Spotski centar,,,42.289202,18.838624
Liješević,100,067 320 903,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Spotski centar,,,42.289202,18.838624
Kuljača Company,100,033 401 988,Budva,1271,Budva,21,kuljaca@t-com.me,,,,,,,,,,, b.b.,Stevana Štiljanovića,,,42.2880556,18.8425
Adrović,100,033 458 596,Budva,1271,Budva,21,hoteladrovic@t-com.me,www.hoteladrovic.t-com.me,,,,,,,,,, b.b.,Sveti Stefan,,,42.2515444,18.8982264
Mont   Real,100,033 402 452    ,Budva,1271,Budva,21,,,,,,,,,,,, 3,Topliški put,,,42.2880483,18.8312504
Nedvižmosti,100,033 455 911,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Trg Sunca,,,42.2872685,18.8421361
Trend,100,069 491 075,Budva,1271,Budva,21,,,,,,,,,,,, 2,Trg Sunca,,,42.2872685,18.8421361
Adrović,100,069 021 282,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Velji Vinogradi,,,42.2896317,18.8465162
Capital House,100,067 473 920,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Velji Vinogradi,,,42.2896317,18.8465162
Holland Montenegro,100,069 389 443,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Velji Vinogradi,,,42.2896317,18.8465162
Adria Stone ,100,38269521455,Budva,1271,Budva,21,info@adriastone.com,www.adriastone.com,,,,,,,,,, b.b.,Veljka Vlahovica,,,42.289092,18.8500875
Bonus Bubanja,100,033 459 707,Budva,1271,Budva,21,bubanja@t-com.me,www.bonusbubanja.com,,,,,,,,,, b.b.,Veljka Vlahovića,,,42.289092,18.8500875
Montesistem,100,067 403 303,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Zgrada Mrvoljevića,,,42.2880556,18.8425
Obereg,100,033 451 251,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Zgrada Mrvoljevića,,,42.2880556,18.8425
Montenegro properties,100,033 402 422,Budva,1271,Budva,21,,www.montenegroproperties.co.uk,,,,,,,,,, b.b.,ZPCTopliški put,,,42.2880556,18.8425
Maxim   md,100,031 474 430,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Baošići,,,42.4489673,18.6235004
DM Montenegro,100,031 683 204,Herceg Novi,429,Herceg Novi,8,dm.montenegro@yahoo.com,,,,,,,,,,, b.b.,Bijela,,,42.451671,18.65129
Tron,100,068 224 322,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Bijela,,,42.451671,18.65129
Savina,100,069 046 089,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Braće Grakalića,,,0,0
Perper,100,067 81 027,Herceg Novi,429,Herceg Novi,8,perperagency@yahoo.com,,,,,,,,,,, 2,Nikole Ljubibratića,,,42.4607199,18.5254018
MoreMP,100,38269448755,Herceg Novi,429,Herceg Novi,8,more131313@gmail.com,www.moremp.com,,,,,,,,,, b.b.,Njegoševa,,,42.4524502,18.5332221
Rusinvest group,100,033 324 896,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 136,Njegoševa,,,42.4524502,18.5332221
Ultra Mont,100,031 323 050,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 95,Njegoševa,,,42.4524502,18.5332221
Rosco Property,100,031 321 197,Herceg Novi,429,Herceg Novi,8,rosco@t-com.me,,,,,,,,,,, b.b.,Njegoševa,,,42.4524502,18.5332221
Montenegro living,100,031 350 485,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 97,Njegoševa,,,42.4524502,18.5332221
More mp,100,069 448 755,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 208,Njegoševa,,,42.4524502,18.5332221
Red car,100,031 325 240,Herceg Novi,429,Herceg Novi,8,redcar@t-com.me,,,,,,,,,,, 1,Risanska,,,42.4122546,18.6394616
BO SHE,100,078 105 900,Herceg Novi,429,Herceg Novi,8,boshe100@gmail.com,,,,,,,,,,, 30,Sava Ilića,,,42.458333,18.5119104
Idc,100,031 332 230,Herceg Novi,429,Herceg Novi,8,idc@t-com.me,,,,,,,,,,, b.b.,Save Ilića,,,0,0
Trend,100,031 331 649,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Save Ilića,,,0,0
Adriaticos,100,031 331 330,Herceg Novi,429,Herceg Novi,8,adriaticos@t-com.me,,,,,,,,,,, 2,Savelića,,,0,0
Jasenjovo Invest,100,031 321 256,Herceg Novi,429,Herceg Novi,8,info@ipcnt.ru,,,,,,,,,,, b.b.,Stari Grad ,,,42.4510308,18.5375972
Forte Mare 100,100,031 321 519,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Stepenište 28. oktobra,,,42.4507838,18.5362878
Erehteon,100,069 618 527,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,TrgNikole Đurkovića,,,42.4517346,18.536716
Montestate Real Estate,100,069 573 423,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Ćatovića livade,,,0,0
Real estate,100,032 304 729,Kotor,522,Kotor,10,totalgroup@t-com.me,www.totalgroup.org,,,,,,,,,, 241,Njegoševa,,,42.4215201,18.7678242
Sp Nadvižimosti,100,032 322 872,Kotor,522,Kotor,10,,,,,,,,,,,, 242,Njegoševa,,,42.4215201,18.7678242
Total Group,100,032 304 728,Kotor,522,Kotor,10,,,,,,,,,,,, 241,Njegoševa,,,42.4215201,18.7678242
Adriatic Perfect group,100,068 707 547,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Risan,,,42.5133346,18.6992159
Elite Kotor ,100,032 304 432,Kotor,522,Kotor,10,meahome@t-com.me,www.montenegroestateagents.com,,,,,,,,,, 475,Stari grad,,,42.4247867,18.7720079
Main Gate,100,032 304 780,Kotor,522,Kotor,10,maingate@t-com.me,www.realestateko.com,,,,,,,,,, 432,Stari grad,,,42.4247867,18.7720079
Montenegro living,100,032 322 294,Kotor,522,Kotor,10,,,,,,,,,,,, 472,Stari grad,,,42.4247867,18.7720079
Adriatic pearls,100,032 304 240,Kotor,522,Kotor,10,,,,,,,,,,,, 420,Stari Grad,,,42.4247867,18.7720079
Boka Nova,100,032 322 113,Kotor,522,Kotor,10,,,,,,,,,,,, 502,Stari Grad,,,42.4247867,18.7720079
Max & spas,100,032 304 281,Kotor,522,Kotor,10,,,,,,,,,,,, 420,Stari Grad,,,42.4247867,18.7720079
Montenegro prospects,100,067 234 007,Kotor,522,Kotor,10,,,,,,,,,,,, 396,Stari Grad,,,42.4247867,18.7720079
Some place else,100,032 304 480,Kotor,522,Kotor,10,,,,,,,,,,,, 371,Stari Grad,,,42.4247867,18.7720079
Mea,100,069 359 528,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Stari Grad ,,,42.4250216,18.7708628
Promisedland,100,032 334 662,Kotor,522,Kotor,10,,,,,,,,,,,, 557,Tabačina,,,0,0
Kotor. Ru,100,067 268 851,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Trg 21. novembra,,,42.4262134,18.7719302
Arbor,100,069 605 648,Mojkovac,561,Mojkovac,11,vuceta@t-com.me,,,,,,,,,,, b.b.,Podbišće,,,42.9490391,19.5731734
Nk As ,100,040 212 884,Nikšić,645,Nikšić,12,,,,,,,,,,,, 20,Njegoševa,,,42.7787122,18.950623
Trend,100,067 514 409,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Radoja Dakića,,,42.7765546,18.9470923
Tel   Kel,100,040 212 967,Nikšić,645,Nikšić,12,,,,,,,,,,,, 10,Vardarska,,,42.7753972,18.946974
Šajo,100,020 662 462,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 36,8. marta,,,42.4334978,19.2412832
Simes inžinjering,100,020 228 085,Podgorica,1032,Podgorica,16,info@simesing.com,,,,,,,,,,, b.b.,Bul. Džordža Vašingtona,,,42.443818,19.2459051
Elit,100,020 245 855,Podgorica,1032,Podgorica,16,elitnekretrnina@t-com.me,,,,,,,,,,, 5,Bul. Revolucije,,,42.4402215,19.2492646
Cosmic lands,100,020 665 697,Podgorica,1032,Podgorica,16,,www.cosmicvillas.com,,,,,,,,,, 6,Hercegovačka,,,42.4432139,19.2611862
Tisa,100,020 664 581,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 5,Karađorđeva,,,42.4402518,19.2615173
Krstaš,100,020 625 066,Podgorica,1032,Podgorica,16,krstas@t-com.me,,,,,,,,,,, 33A,KraljaNikole,,,42.4353767,19.2603166
Luča 100,100,067 247 333,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 104,KraljaNikole,,,42.4353767,19.2603166
Inter špar,100,020 210 995,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 3,Miljana Vukova,,,42.4414056,19.2639414
Info trans,100,020 620 419,Podgorica,1032,Podgorica,16,infotrans@t-com.me,,,,,,,,,,, 20 A,Mitra Bakića,,,42.431459,19.2667311
Sistem,100,020 215 251,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 128,Mitra Bakića,,,42.431459,19.2667311
Green Space,100,020 602 525,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 118,Mitra Bakića,,,42.431459,19.2667311
Iva 100,100,020 247 476,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 60,Moskovska,,,42.443631,19.2485793
I100,100,069 611 332,Podgorica,1032,Podgorica,16,i100@t-com.me,www.i100.me,,,,,,,,,, 44,Rimski trg,,,42.4429204,19.2471027
Premier 100,100,068 105 101,Podgorica,1032,Podgorica,16,office@premier100.com,www.premier100.com,,,,,,,,,, 74,SLOBODE,,,42.4424179,19.2641252
As 100,100,069 060 961,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 60,Slobode,,,42.4415527,19.263635
Centar Passage,100,069 480 573,Podgorica,1032,Podgorica,16,,,,,,,,,,,, A,Slobode 51,,,42.4415631,19.2636009
Wish Montenegro,100,068 16 16 16   ,Podgorica,1032,Podgorica,16,info@wishmontenegro.com,www.wishmontenegro.com,,,,,,,,,, 2,Studentska,,,42.4415324,19.2364728
Centar Passage,100,020 245 039,Podgorica,1032,Podgorica,16,cica.bra@gmail.com,,,,,,,,,,, b.b.,Vasa Raičkovića,,,42.4442611,19.2531793
Uep Montenegro,100,032 331 614,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Biznis centar Marinović,,,42.431877,18.711267
Catareos,100,067 686 908,Tivat,1086,Tivat,18,catareos@gmail.com,www.catareos.com,,,,,,,,,, b.b.,Kalimanj,,,42.4270627,18.7056356
Resido Montenegro,100,032 671 327,Tivat,1086,Tivat,18,residomontenegro@t-com.me,,,,,,,,,,, b.b.,Markuševina,,,42.4350837,18.6993822
DV Consalting,100,032 673 829,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Nikole Đurkovića,,,42.4316946,18.6968087
Main Gate,100,069 366 422,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Nikole Đurkovića,,,42.4316946,18.6968087
Real Estate,100,032 674 529,Tivat,1086,Tivat,18,,,,,,,,,,,, 5,Nikole Đurkovića,,,42.4316946,18.6968087
Savills Montenegro,100,032 304 788,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Obala Pine,,,42.431877,18.711267
Renome 100,100,032 671 105,Tivat,1086,Tivat,18,renome100@t-com.me,www.renome100.com,,,,,,,,,, b.b.,P.C. Račica,,,42.4203942,18.7082174
Arbor,100,050 473 773,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Tripovići,,,42.4323968,18.7030665
Montenegro adria tours,100,067 523 987,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Župa,,,42.4218127,18.7055262
Atlantic,100,030 421 722,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,26. novembra,,,41.9307373,19.2088075
Real estate & co,100,030 421 609,Ulcinj,1122,Ulcinj,19,realestate@t-com.me,,,,,,,,,,, b.b.,26. novembra,,,41.9307373,19.2088075
Blue skies,100,069 277 342,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,Skenderbega ,,,41.929722,19.224291
Rexha company,100,030 413 003,Ulcinj,1122,Ulcinj,19,rexnacompany@t-com.me,,,,,,,,,,, b.b.,Totoši,,,41.929722,19.224291
Wave real estate,100,030 412 304,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, 1,Totoši,,,41.929722,19.224291
Orač,100,069 026 897,Žabljak,114,Žabljak,3,orac@t-com.me,www.orac.t-com.me,,,,,,,,,, 30,Narodnih heroja,,,43.157869,19.1229473
Razvršje auto kamp,100,052 361 383,Žabljak,114,Žabljak,3,misorazvrsje@t-com.me,www.mneco.org,,,,,,,,,, b.b.,Razvršje,,,43.1434274,19.1181429
Tara river express,100,052 361 115,Žabljak,114,Žabljak,3,office@mirotara.com,,,,,,,,,,, 37,SvetogSave,,,43.1518023,19.1269697
Kablovi,100,052 360 248,Žabljak,114,Žabljak,3,vicol@t-com.me,,,,,,,,,,, 25,Vuka Karadžića,,,43.1544106,19.1253921
Pogrebno Ivanović,103,030 315 601,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Popovići,,,0,0
Sotiroski,103,050 431 050,Bijelo Polje,916,Podgorica,16,sotirosk@t-com.me,,,,,,,,,,, 63,III Sandžačke brigade,,,43.037708,19.747931
Narcis,103,033 461 836,Budva,1271,Budva,21,,,,,,,,,,,, 24,Nika Anđusa,,,42.2070082,18.9398718
Suza ,103,067 623 927,Budva,1271,Budva,21,,,,,,,,,,,, 45,Veljka Vlahovića,,,42.289092,18.8500875
Katun   promet Vujović,103,068 061 815,Cetinje,318,Cetinje,6,,,,,,,,,,,, 55,Lovćenska,,,42.393152,18.9113384
Palma,103,020 811 131 ,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, 1,Sava Burića,,,0,0
Lazarev kuk,103,031 348 132,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 159,Narodnog fronta,,,42.4553086,18.5625935
Amije,103,031 323 225,Herceg Novi,429,Herceg Novi,8,amije@t-com.me,,,,,,,,,,, 1,Spasića i Mašare,,,42.4541016,18.53908
Narcis,103,040 212 867,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Bul. 13. jula,,,42.7733215,18.9458432
Bor,103,067 213 452,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Bul. Vuka Mićunovića,,,42.773281,18.94416
Narcis,103,069 585 810,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Bul. Vuka Mićunovića,,,42.773281,18.94416
Suza,103,040 201 006,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Nika Miljanića,,,42.7773673,18.9487832
Vododjelnica Lazović,103,020 636 375,Podgorica,1032,Podgorica,16,vododjelnica@t-com.me,,,,,,,,,,, 14,8. marta,,,42.4334978,19.2412832
Borus   Gazivoda,103,020 602 393,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 18,8. marta,,,42.4334978,19.2412832
Palma,103,067 262 007,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 18,8. marta,,,42.4334978,19.2412832
Skupština opštine Andrijevica,104,051 243 150,Andrijevica,1,Andrijevica,1,,,,,,,,,,,, b.b.,Branka Deletića,,,0,0
Javno komunalno preduzeće Bar,104,030 312 564,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Bul. Revolucije ,,,42.1020813,19.0972236
Skupština opštine Berane,104,051 232 948,Berane,191,Berane,5,,,,,,,,,,,, b.b.,Polimska,,,42.8379797,19.8695168
Komunalno stambeno,104,033 451 511,Budva,1271,Budva,21,,,,,,,,,,,, 1,Trg Sunca,,,42.2872685,18.8421361
Skupština opštine Budva,104,033 451 000,Budva,1271,Budva,21,,,,,,,,,,,, 3,Trg Sunca,,,42.2882444,18.8392274
Javno Komunalno preduzeće,104,041 238 143,Cetinje,318,Cetinje,6,jkpcetinje@t-com.me,,,,,,,,,,, b.b.,Stakova gomila,,,42.3908879,18.91398
Skupština opštine Danilovgrad,104,020 811 928,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,Trg 9. decembar,,,0,0
Skupština opštine Herceg Novi,104,031 321 052,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 2,Trg Maršala Tita,,,0,0
J. P. za komunalne djelatnosti Kolašin,104,020 865 455,Kolašin,457,Kolašin,9,,,,,,,,,,,, b.b.,Mirka Vešovića,,,42.8243269,19.5198566
Deponija Lovanja,104,032 323 526,Kotor,522,Kotor,10,optimko@t-com.me,,,,,,,,,,, 317,Stari grad,,,42.4247867,18.7720079
Osnovni sud Kotor,104,032 325 752,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Benovo,,,0,0
Gradac,104,050 470 200,Mojkovac,561,Mojkovac,11,komgradac@t-com.me,,,,,,,,,,, b.b.,Vojislava Šćepanovića,,,42.9600599,19.5850718
Područni organ za prekršaje,104,050 472 215,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Trg Ljubomira Bakoča,,,42.9628943,19.5791978
Skupština opštine Mojkovac,104,050 472 119,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Trg Ljubomira Bakoča,,,42.9628943,19.5791978
Skupština opštine Nikšić,104,040 213 064,Nikšić,645,Nikšić,12,,,,,,,,,,,,18,Njegoševa ,,,42.7787122,18.950623
Skupština opštine Plav,104,051 251 400,Plav,700,Plav,13,,,,,,,,,,,, b.b.,Čaršijska,,,42.5964786,19.9443537
J.P. Zelenilo,104,020 634 510,Podgorica,1032,Podgorica,16,zelenilo@t-com.me,,,,,,,,,,, 100,Oktobarske revolucije,,,42.4347085,19.2635294
Hitne intervencije,104,020 620 660,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Podgorica,,,42.442575,19.268646
Pogrebne usluge,104,020 662 480,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Podgorica,,,42.442575,19.268646
Ministarstvo pravde,104,020 231 522,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 24,Bul. Revolucije,,,42.4403492,19.2492123
Ministarstvo unutrašnjih poslova,104,020 242 299,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 6,Bul. Svetog Petra Cetinjskog,,,42.4392385,19.2614821
Sektor za nauku i univerzitet,104,020 265 014,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Cetinjski put,,,42.4385301,19.2366931
Ministarstvo rada i socijalnog staranja,104,020 234 229,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,P.C. Kruševac,,,42.441556,19.24301
Ministarstvo finansija,104,020 482 700,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Podgorica,,,42.442575,19.268646
Ministarstvo odbrane,104,020 224 042,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Podgorica,,,42.442575,19.268646
Ministarstvo sporta,104,020 232 167,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Podgorica,,,42.442575,19.268646
Ministarstvo ekonomije,104,020 482 112,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 46,Rimski trg,,,42.4429204,19.2471027
"Ministarstvo poljoprivrede, šumarstva i vodoprivrede",104,020 482 109,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski trg,,,42.4429204,19.2471027
Ministarstvo pomorstva saobraćaja i veza,104,020 234 179,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski trg,,,42.4429204,19.2471027
Ministarstvo turizma,104,020 234 116,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 46,Rimski trg,,,42.4429204,19.2471027
Ministarstvo vjera,104,020 242 066,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski trg,,,42.4429204,19.2471027
Ministarstvo za zaštitu prava nacionalnih manjina,104,020 234 193,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski trg,,,42.4429204,19.2471027
Ministarstvo za zaštitu životne sredine,104,020 234 187,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski trg,,,42.4429204,19.2471027
Ministarstvo zdravlja,104,020 482 100,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski trg,,,42.4429204,19.2471027
Savezno ministarstvo za odbranu,104,020 265 168,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski trg,,,42.4429204,19.2471027
Ministarstvo inostranih poslova,104,020 201 530,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Stanka Dragojevića,,,42.4414243,19.260154
Ministarstvo prosvjete i nauke,104,020 405 301,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Vuka Karadžića,,,42.4390976,19.2655105
Skupština opštine Podgorica,104,020 665 048,Podgorica,1032,Podgorica,16,opstina@t-com.me,,,,,,,,,,, 13,Njegoševa,,,42.4414407,19.261717
Osnovni sud Podgorica,104,020 234 160,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,13. jula,,,42.4463286,19.2542818
Sud za prekršaje,104,020 244 256,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,13. jula,,,42.4463286,19.2542818
Ustavni sud ,104,020 665 430,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Bul.Lenjina,,,42.442575,19.268646
Privredni sud Podgorica,104,020 242 599,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,IV Proleterske,,,42.4407846,19.2704219
Državno tužilaštvo ,104,020 234 248,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 6,Njegoševa,,,42.4399107,19.2609413
Viši sud ,104,020 665 394,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 10,Njegoševa,,,42.4402765,19.2611365
Vrhovni sud ,104,020 665 390,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 6,Njegoševa,,,42.4399107,19.2609413
Skupština opštine Rožaje,104,051 271 134,Rožaje,1071,Rožaje,17,,,,,,,,,,,, b.b.,Maršala Tita,,,42.8405,20.1623098
Komunalno preduzeće,104,032 671 039,Tivat,1086,Tivat,18,kom.tivat@t-com.me,,,,,,,,,,, b.b.,Nikole Đurkovića,,,42.4316946,18.6968087
Skupština opštine Ulcinj,104,030 412 050,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,26. novembra,,,41.9307373,19.2088075
